id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,log_price
2519879,Cozy private room in L.E.S -,10149453,Girish,Manhattan,Lower East Side,40.71934,-73.98196,Private room,110,3,0,NA,NA,1,0,4.700480365792417
33555952,"HUGE, SUNNY room in Financial District",12655794,Pat,Manhattan,Financial District,40.70598,-74.00804,Private room,150,4,2,2019-04-15,0.62,1,90,5.0106352940962555
6758849,UPPER EAST SIDE 5BR/4BA GARDEN APT,35384978,Hans,Manhattan,Upper East Side,40.77635,-73.94813,Entire home/apt,890,2,42,2019-07-07,0.86,2,35,6.7912214627261855
26036438,Fun and Whimsical UWS Garden Home,40653297,Jordyn,Manhattan,Upper West Side,40.78721,-73.97015,Entire home/apt,350,2,19,2019-06-16,1.5,1,163,5.857933154483459
33505047,Cozy Private Bedroom in Manhattan,163619844,James Cem,Manhattan,Harlem,40.82004,-73.94622,Private room,70,2,5,2019-06-15,1.65,1,1,4.248495242049359
23859834,Oasis in The East Village,11274299,Andrew,Manhattan,East Village,40.72603,-73.98369,Private room,150,3,1,2018-03-25,0.06,2,0,5.0106352940962555
21969058,East Harlem Pied A Terre,16864813,Kim,Manhattan,East Harlem,40.80255,-73.94349,Entire home/apt,300,3,38,2019-06-21,2.42,1,272,5.703782474656201
28603871,Sonder | Madison Ave | Sophisticated Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74716,-73.98454,Entire home/apt,220,29,1,2019-06-01,0.79,96,332,5.393627546352362
31875827,Artsy Private Bedroom in Upper West Side 107,238321374,Eyal,Manhattan,Upper West Side,40.80014,-73.96132,Private room,60,30,0,NA,NA,32,347,4.0943445622221
33433393,Bright nordic room in pastel colors,22028840,Miki,Manhattan,Washington Heights,40.86069,-73.92513,Private room,60,4,2,2019-05-22,0.67,2,103,4.0943445622221
12958663,"Breathtaking, panoramic views of Downtown NYC/FiDi",71241926,Mike,Manhattan,Financial District,40.70951,-74.01476,Entire home/apt,120,32,99,2019-05-29,2.73,1,203,4.787491742782046
9089306,"East Village, 1 Bed, Clean & Clear.",5671308,Jordan,Manhattan,East Village,40.73164,-73.98454,Entire home/apt,140,3,10,2016-03-24,0.23,1,0,4.941642422609304
12304938,Cozy Doorman! On Broadway!Gym 5111,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.7918,-73.97413,Entire home/apt,140,30,6,2019-05-15,0.16,96,311,4.941642422609304
19154108,Cozy 1 Bedroom Close to Everything,8633973,Joseph,Manhattan,Hell's Kitchen,40.76952,-73.98957,Entire home/apt,140,3,41,2019-06-16,1.64,1,0,4.941642422609304
31316654,Luxury One Bedroom Apartment (Midtown Manhattan),230077977,Taisiya,Manhattan,Hell's Kitchen,40.76509,-73.99508,Entire home/apt,180,6,1,2019-01-23,0.18,1,3,5.19295685089021
15159731,Executive Studio Best Location,61391963,Corporate Housing,Manhattan,Kips Bay,40.74018,-73.97962,Entire home/apt,120,30,9,2018-09-30,0.3,91,317,4.787491742782046
32634304,Sonder | Stock Exchange | Modern Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70598,-74.01193,Entire home/apt,210,2,15,2019-06-21,4.21,327,325,5.3471075307174685
30690804,Cosy APt,43053304,Ali,Manhattan,Upper East Side,40.77778,-73.94893,Entire home/apt,120,5,1,2019-02-24,0.22,1,0,4.787491742782046
30710264,Pleasant Upper West Side Studio,79563670,Nicole,Manhattan,Upper West Side,40.77888,-73.97967,Entire home/apt,100,3,7,2019-07-06,1.04,1,52,4.605170185988092
6601606,Large Lower East Side Room with a View,6864230,Danica,Manhattan,Lower East Side,40.71343,-73.98826,Private room,120,1,0,NA,NA,1,0,4.787491742782046
13842204,"Private Bedroom in Upper Manhattan/ Harlem, NYC!",2265770,Jeanine,Manhattan,Harlem,40.80742,-73.95214,Private room,120,4,1,2018-09-18,0.1,3,0,4.787491742782046
10154702,"Pool, Gym, Rooftop, East 50's1 bedroom /1 bathroom",9369977,John,Manhattan,Midtown,40.75763,-73.96359,Private room,120,7,4,2018-01-03,0.09,1,0,4.787491742782046
32039920,Spacious 3 bdrms/ 2 baths  Prime Manhattan,238133848,Garry,Manhattan,Midtown,40.75702,-73.96503,Entire home/apt,450,30,3,2019-05-24,0.58,1,154,6.1092475827643655
19602663,1 Room in high rise facing Central Park w/ balcony,137821526,Cathy,Manhattan,East Harlem,40.79622,-73.94825,Private room,160,1,0,NA,NA,2,0,5.075173815233827
32058864,LUXURY IN MIDTOWN WEST-DOORMAN/GYM/LAUNDRY,200380610,Pranjal,Manhattan,Midtown,40.75569,-73.98154,Entire home/apt,600,30,0,NA,NA,65,110,6.396929655216146
21713495,"UWS - Cozy, Artsy 1 Bedroom",16240062,Chryssie,Manhattan,Upper West Side,40.79951,-73.96436,Entire home/apt,180,1,37,2019-07-05,1.93,1,176,5.19295685089021
27220502,Large sunny private room near Times Sq. 43D3,190921808,John,Manhattan,Hell's Kitchen,40.75516,-73.99547,Private room,120,7,1,2019-04-26,0.41,47,338,4.787491742782046
13440481,Magnificent Apartment Near the Central Park 4BDR!,17385374,Dennis J.,Manhattan,Upper East Side,40.76642,-73.97107,Private room,300,3,0,NA,NA,1,83,5.703782474656201
34453830,Quiet Room * Family Friendly * Near Times Square,260191397,Hotel Mela,Manhattan,Theater District,40.75612,-73.98622,Private room,100,1,0,NA,NA,7,256,4.605170185988092
30369889,Modern 1BR near Times Square w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Theater District,40.76135,-73.98668,Entire home/apt,320,30,0,NA,NA,232,35,5.768320995793772
7324832,UWS Bedroom with Rooftop Access!,379663,Kenya,Manhattan,Upper West Side,40.78763,-73.97308,Private room,130,3,5,2015-09-26,0.1,1,0,4.867534450455582
19284253,2A,17770287,Nina,Manhattan,Midtown,40.75077,-73.9814,Entire home/apt,140,30,4,2018-11-30,0.18,14,207,4.941642422609304
19672975,"Cute, sunny room in NYC!",59111337,Meredith,Manhattan,Washington Heights,40.85029,-73.93602,Private room,40,2,3,2018-08-22,0.13,1,0,3.6888794541139363
9196297,in the heart of the Upper East Side,34907341,Ragan,Manhattan,Upper East Side,40.76579,-73.96168,Private room,60,2,24,2016-12-27,0.54,1,0,4.0943445622221
7911917,Beautiful Studio // East Village,24732939,Suraj,Manhattan,East Village,40.72578,-73.98236,Entire home/apt,140,5,16,2019-06-29,0.72,1,1,4.941642422609304
34929338,Beautiful Summer Home in the East Village!,6887469,Petra,Manhattan,East Village,40.72605,-73.98269,Entire home/apt,180,30,0,NA,NA,1,326,5.19295685089021
16440192,Interfaith Retreats (Mother Theresa),16677326,Alex And Zeena,Manhattan,Chelsea,40.74837,-73.99639,Private room,80,1,70,2019-06-24,2.27,12,344,4.382026634673881
20271220,Sunny private room on Central Park,634346,Chava,Manhattan,East Harlem,40.79629,-73.94913,Private room,60,7,0,NA,NA,1,0,4.0943445622221
15693558,Large modern one bedroom apartment,19153021,Aliya,Manhattan,East Harlem,40.78982,-73.94263,Entire home/apt,220,7,0,NA,NA,1,0,5.393627546352362
360400,Beautiful Room in Manhattan Loft,1386983,Candice,Manhattan,Midtown,40.74553,-73.98943,Private room,140,3,214,2019-06-02,2.45,2,167,4.941642422609304
25855178,Modern Style Cozy & Convenient 2 Bedroom Apartment,155911578,Christopher,Manhattan,Harlem,40.81889,-73.94224,Entire home/apt,180,2,20,2019-05-27,1.52,2,89,5.19295685089021
20898258,Lower East Side Spot,6349846,Nick,Manhattan,Lower East Side,40.71881,-73.98378,Entire home/apt,200,2,5,2019-04-21,0.23,1,0,5.298317366548036
20033157,"Large, bright bdr in a luxury bdg in Mid East",57328653,Esther,Manhattan,Midtown,40.75734,-73.96429,Private room,80,15,3,2019-04-29,1.02,2,0,4.382026634673881
20605308,Charming and Bright 1 bdr apartment in Noho,147256218,Siria,Manhattan,NoHo,40.72788,-73.9939,Entire home/apt,180,2,18,2018-10-16,0.79,1,0,5.19295685089021
19827778,Mi Casa su Casa!,71749435,Paul,Manhattan,Washington Heights,40.84102,-73.93822,Entire home/apt,80,3,37,2019-06-30,1.55,1,28,4.382026634673881
19246021,"City Room, City View",4620141,Ellen,Manhattan,Washington Heights,40.84717,-73.93267,Private room,30,5,3,2017-08-08,0.12,2,0,3.4011973816621555
2201154,Prime E. Village at St. Marks Place,5081260,Eden,Manhattan,NoHo,40.7278,-73.99205,Private room,210,2,38,2019-06-18,0.6,1,313,5.3471075307174685
31568589,NYC Cat Sitter- laundry & office space,16334409,Lisa,Manhattan,East Harlem,40.79445,-73.93183,Entire home/apt,60,24,0,NA,NA,2,181,4.0943445622221
28534405,New york Multi-unit building,2891643,Jacqueline,Manhattan,Harlem,40.82146,-73.94598,Private room,50,1,0,NA,NA,1,0,3.912023005428146
13235840,"Studio for 1, Upper West Side (70s)",6098059,Paige,Manhattan,Upper West Side,40.77616,-73.97994,Entire home/apt,100,8,0,NA,NA,1,0,4.605170185988092
13708336,Stylish 1BD in the heart of East Village,840987,Pasha,Manhattan,East Village,40.72603,-73.98915,Entire home/apt,150,3,0,NA,NA,1,0,5.0106352940962555
32316672,"Cozy space, centrally located!",24697585,Martin,Manhattan,Kips Bay,40.73951,-73.98216,Entire home/apt,140,30,0,NA,NA,1,36,4.941642422609304
26887521,SUNNY HARLEM HAVEN ON A BEAUTIFUL HARLEM BLOCK,8534610,E Vera,Manhattan,Harlem,40.81189,-73.94137,Private room,90,2,23,2019-06-16,2.09,1,104,4.499809670330265
846829,Private room in the lower east side,395609,Jb,Manhattan,Lower East Side,40.71275,-73.98682,Private room,100,1,7,2015-08-15,0.12,1,0,4.605170185988092
30038130,Manhattan Penthouse,213781715,Anting,Manhattan,NoHo,40.72865,-73.99148,Entire home/apt,180,1,0,NA,NA,33,179,5.19295685089021
27029402,Central Park Spacious Room,194843581,Hongzhi,Manhattan,Upper West Side,40.79908,-73.96215,Private room,90,1,14,2018-08-23,1.19,4,0,4.499809670330265
19226897,Big & Bright Room In Washington Heights,93561011,Jennifer,Manhattan,Washington Heights,40.84492,-73.93673,Private room,60,2,3,2019-07-01,0.19,1,223,4.0943445622221
30067767,UPPER EAST SIDE in NYC!!!,151300770,Joe,Manhattan,Upper East Side,40.77954,-73.95127,Private room,150,5,5,2019-05-20,0.79,4,267,5.0106352940962555
30388552,"Sparkling Midtown Studio w/ Gym near Times Square, by Blueground",107434423,Blueground,Manhattan,Hell's Kitchen,40.76393,-73.98721,Entire home/apt,210,30,0,NA,NA,232,227,5.3471075307174685
1166616,Gorgeous Large Sunny Room - Upper Manhattan,6388666,Celine,Manhattan,Washington Heights,40.84002,-73.9385,Private room,80,2,56,2019-06-22,0.76,1,249,4.382026634673881
9810271,Private room in 4 BR on Riverside,50539477,Brian,Manhattan,Harlem,40.8226,-73.95468,Private room,50,30,100,2019-05-31,2.31,2,183,3.912023005428146
6037761,Spacious Room in East Village/NoHo,7256281,Sne,Manhattan,East Village,40.72816,-73.98843,Private room,160,2,396,2019-06-23,7.71,1,143,5.075173815233827
16518377,East Village 1BR Apt with all the amenities,3012457,Cody,Manhattan,East Village,40.7235,-73.97963,Entire home/apt,200,2,3,2018-07-10,0.16,1,0,5.298317366548036
19011068,COZY GEM,132635232,Monique,Manhattan,Harlem,40.81451,-73.94478,Private room,100,2,59,2019-06-23,2.38,1,362,4.605170185988092
16493084,Bedroom (KING) & private bath - Brand New & Modern,7427325,Jenia,Manhattan,Hell's Kitchen,40.76548,-73.99374,Private room,200,1,20,2017-06-29,0.69,2,0,5.298317366548036
11360854,1 BEDROOM IN COZY APARTMENT,1565924,Johanna,Manhattan,East Harlem,40.79191,-73.94613,Private room,60,1,1,2016-12-30,0.03,1,0,4.0943445622221
35675859,Affordable Luxury & Comfort in Manhattan. For 5.,71276635,Joe,Manhattan,Washington Heights,40.84143,-73.94569,Entire home/apt,240,1,0,NA,NA,5,338,5.480638923341991
23002312,Park Ave Apt in the Heart of NYC,42677381,Anna,Manhattan,Murray Hill,40.74882,-73.97788,Entire home/apt,250,3,9,2019-01-03,0.57,1,0,5.521460917862246
22706034,Vintage east village apartment,20365135,M,Manhattan,East Village,40.72804,-73.98726,Private room,80,2,3,2018-04-09,0.19,1,0,4.382026634673881
9434105,Huge room in El Barrio.,26299995,Luiz & Daniel,Manhattan,East Harlem,40.79733,-73.93988,Private room,60,3,125,2019-06-20,2.87,1,1,4.0943445622221
11320246,Room for rent in East Village,47625541,Jeff,Manhattan,East Village,40.72152,-73.97999,Private room,60,2,4,2016-07-21,0.1,2,1,4.0943445622221
27985235,Large Lux Apt with Amazing NYC Views - Location!,128447,Raul,Manhattan,Kips Bay,40.74371,-73.97946,Entire home/apt,200,3,3,2019-01-01,0.28,2,13,5.298317366548036
25071113,"Airy, art-filled home in bohemian East Village",104921994,Sunhwa,Manhattan,East Village,40.72718,-73.9843,Entire home/apt,130,30,7,2019-05-16,0.5,1,142,4.867534450455582
29103145,"Hip, Light & Plant Filled Studio in Prime Harlem",14953075,Laura,Manhattan,Harlem,40.81562,-73.94712,Entire home/apt,150,5,3,2018-12-02,0.38,1,0,5.0106352940962555
29658517,Close by Central Park,222755851,Sarah,Manhattan,Upper West Side,40.79896,-73.96183,Private room,110,3,5,2019-06-18,0.62,2,176,4.700480365792417
10088612,"Full size bed, 2 guests, Manhattan Upper Westside",216227,Victor,Manhattan,Harlem,40.82069,-73.95549,Private room,60,1,229,2019-07-05,6.25,3,310,4.0943445622221
33878676,TRIBECA-Huge One Bedroom Doorman Apt,26248578,Iskender Turgay,Manhattan,Civic Center,40.71715,-74.00368,Entire home/apt,340,2,1,2019-04-17,0.36,1,179,5.8289456176102075
15720448,Private Room in Luxury Building,101550977,Myko,Manhattan,Financial District,40.70488,-74.00744,Private room,100,5,45,2019-05-24,1.4,2,272,4.605170185988092
18561753,Spacious and stylish Soho 1-Bedroom,39829442,Dilara,Manhattan,SoHo,40.72565,-74.00161,Entire home/apt,300,2,4,2017-12-10,0.16,1,0,5.703782474656201
20092821,Dream bedroom in the heart of downtown Manhattan,23610188,Bess,Manhattan,Chinatown,40.71479,-73.99971,Private room,90,1,1,2017-08-14,0.04,1,0,4.499809670330265
11086888,"Spacious, Private, Comfortable N. HARLEM Apartment",118126,Pat,Manhattan,Harlem,40.83135,-73.94442,Entire home/apt,200,3,114,2019-07-02,3.19,1,165,5.298317366548036
30511873,Cozy studio middle of Manhattan/ close to Time sq.,2086035,Piyawan,Manhattan,Hell's Kitchen,40.75611,-73.99386,Entire home/apt,130,4,2,2019-04-04,0.52,2,0,4.867534450455582
12345786,Wonderful East Village Bedroom,44223203,Mike,Manhattan,East Village,40.72803,-73.98853,Private room,80,1,32,2019-05-05,0.85,1,0,4.382026634673881
4838540,"103rd st/lex/clean, Comfort and big  room",10600973,Mj,Manhattan,East Harlem,40.79113,-73.94792,Private room,60,5,7,2018-05-14,0.22,1,80,4.0943445622221
19036742,Private Room near Columbia University,16070950,Lorenzo,Manhattan,Morningside Heights,40.81192,-73.96164,Private room,90,20,1,2017-12-31,0.05,1,0,4.499809670330265
16300514,Cozy 1 Bedroom Escape,68714722,Jessica,Manhattan,Upper East Side,40.77704,-73.94442,Entire home/apt,170,2,4,2018-12-28,0.49,1,0,5.135798437050262
1131804,Elegant 2BR in Manhattan 15 mins to Midtown,6209044,Timothy,Manhattan,Harlem,40.80745,-73.94279,Entire home/apt,130,14,19,2019-05-02,0.26,1,279,4.867534450455582
6279160,1 Bedroom steps from Central Park,9742010,Peter,Manhattan,Upper West Side,40.78203,-73.97644,Private room,180,2,0,NA,NA,1,0,5.19295685089021
14362124,Simple PRIVATE ROOM in UNION SQUARE,88073013,Rui,Manhattan,Gramercy,40.73421,-73.98834,Private room,80,2,47,2019-06-04,1.32,1,18,4.382026634673881
2619802,Incredible 2-BR w/ Kitchen Island!,13347167,AFI Apartments,Manhattan,Upper East Side,40.77276,-73.95675,Entire home/apt,140,30,4,2018-07-29,0.07,29,308,4.941642422609304
27704612,Beautiful Historic Townhouse w/ Backyard(Duplex),1213248,Laurence,Manhattan,Harlem,40.80722,-73.9491,Entire home/apt,160,3,31,2019-07-03,3.07,1,358,5.075173815233827
1371957,NEEDS TO BE DEACTIVATED- NOT AVAILABLE,7437876,Shamara,Manhattan,Washington Heights,40.833,-73.93806,Entire home/apt,100,3,5,2015-01-02,0.07,1,365,4.605170185988092
788106,Cozy West Village Apartment,3106826,Carl,Manhattan,West Village,40.73761,-74.00043,Entire home/apt,140,2,34,2018-08-31,0.43,1,159,4.941642422609304
21865416,Midtown Manhattan Executive Suite,67349249,ResortShare,Manhattan,Midtown,40.76427,-73.98208,Entire home/apt,450,2,0,NA,NA,4,229,6.1092475827643655
12252035,SPACIOUS 2BR PRIME EAST VILLAGE APT,4534893,Alex,Manhattan,East Village,40.72705,-73.98787,Entire home/apt,280,2,70,2019-07-01,1.84,4,307,5.634789603169249
34721879,prime central park location - 2 mins to subway,261894786,Ariana,Manhattan,East Harlem,40.79247,-73.94892,Entire home/apt,110,1,8,2019-06-28,5.11,1,233,4.700480365792417
9496094,Modern Flat in the Heart of Chelsea,41066327,Netanya,Manhattan,Chelsea,40.74603,-74.00147,Entire home/apt,160,4,2,2016-09-14,0.05,1,0,5.075173815233827
5217507,Great 1-bd apartment in Murray Hill,3510638,Eugene,Manhattan,Murray Hill,40.74479,-73.97573,Entire home/apt,150,5,13,2018-05-20,0.24,1,0,5.0106352940962555
31188378,NY HUDSON YARD DOUBLE ROOM,224815152,Hudson River Hotel,Manhattan,Hell's Kitchen,40.75495,-73.99825,Private room,210,1,6,2019-05-31,1.01,8,88,5.3471075307174685
8123857,New / Priv Deck / Cntrl Park  (UES),10606799,Craig,Manhattan,Upper East Side,40.76777,-73.96393,Entire home/apt,300,7,0,NA,NA,1,0,5.703782474656201
8899450,Cozy 2 Story Home in U-UES,31067208,Brianna,Manhattan,East Harlem,40.79714,-73.94023,Entire home/apt,80,1,2,2016-06-29,0.05,1,0,4.382026634673881
30297591,Cosy sun filled bedroom with a private bathroom,10576896,Kati,Manhattan,Harlem,40.79939,-73.95218,Private room,80,3,0,NA,NA,1,6,4.382026634673881
165461,Couldn't Be Closer To Columbia Uni2,867225,Rahul,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,80,5,57,2019-01-01,0.59,2,201,4.382026634673881
4574225,Bright and Cozy Bedroom NYC A1,20559017,Yohan,Manhattan,East Harlem,40.78617,-73.94421,Private room,60,30,2,2017-08-26,0.04,9,312,4.0943445622221
21883990,WeLive Wall Street -- 2  Bedroom,159610596,WeWork,Manhattan,Financial District,40.7059,-74.00604,Private room,220,1,42,2019-07-05,2.18,6,290,5.393627546352362
20205958,Full-Service Junior Suite in Midtown Manhattan,143908925,Sarah,Manhattan,Midtown,40.76549,-73.98166,Entire home/apt,400,3,1,2018-12-03,0.14,1,0,5.991464547107982
5826518,Chic Downtown Getaway: Large 1BR Flat,4731948,Kiki,Manhattan,Chinatown,40.71647,-73.99116,Entire home/apt,220,1,36,2019-06-30,1.45,4,0,5.393627546352362
17750661,elegant room in a spacious Inwood apartment,13860679,Max,Manhattan,Inwood,40.86448,-73.92351,Private room,100,3,0,NA,NA,3,180,4.605170185988092
676257,small private bedroom female only,1465539,Ouii,Manhattan,Kips Bay,40.74166,-73.97811,Private room,60,5,39,2019-01-18,0.55,1,318,4.0943445622221
34086188,Cozy room in Harlem next to 2/3 train,44919396,Forest,Manhattan,Harlem,40.81808,-73.93671,Private room,40,1,5,2019-06-06,2.38,1,0,3.6888794541139363
3662091,Beautiful 1 BR - Downtown Union Square,18556644,Heike,Manhattan,East Village,40.73312,-73.99097,Entire home/apt,150,62,0,NA,NA,1,358,5.0106352940962555
25262112,Heart of East Village Apartment,61786922,Emily,Manhattan,East Village,40.73029,-73.98836,Entire home/apt,60,4,4,2018-07-08,0.29,1,5,4.0943445622221
9746604,Stylish 2BR ★ Sleeps 6 ★ C.Park,50279938,Gilad,Manhattan,East Harlem,40.78857,-73.94328,Entire home/apt,190,2,118,2019-06-20,2.74,1,237,5.247024072160486
5084095,Great 2 bedroom on The Upper East Side,1700398,Vered,Manhattan,Upper East Side,40.77421,-73.95361,Entire home/apt,250,4,0,NA,NA,1,0,5.521460917862246
5105805,Best Location in Midtown Manhattan,8329975,Gore,Manhattan,Hell's Kitchen,40.76645,-73.98539,Entire home/apt,150,4,15,2019-06-29,0.41,1,5,5.0106352940962555
36136048,Manhattan ♥ 2BR apartment,270307751,Charles,Manhattan,Lower East Side,40.71877,-73.99055,Entire home/apt,320,4,0,NA,NA,1,160,5.768320995793772
33711092,Sonder | Stock Exchange | Airy 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70632,-74.01188,Entire home/apt,230,2,2,2019-06-22,1.5,327,338,5.438079308923196
23897524,Small room in Midtown West,6438952,Sam,Manhattan,Hell's Kitchen,40.76191,-73.99199,Private room,80,7,0,NA,NA,1,0,4.382026634673881
22012650,East Village 1 bed in quiet neighbourhood,2502124,Saoirse,Manhattan,Gramercy,40.73297,-73.98435,Entire home/apt,190,9,25,2019-05-13,1.33,1,8,5.247024072160486
2999527,One-of-a-Kind Luxury NYC EPIC VIEW!,5422083,Aivars,Manhattan,Battery Park City,40.70633,-74.01837,Entire home/apt,600,30,2,2014-05-27,0.03,1,0,6.396929655216146
12265378,"Unique, spacious & bright room in Manhattan!",22087408,Dominik,Manhattan,Lower East Side,40.71909,-73.98473,Private room,150,1,41,2019-06-23,1.07,3,274,5.0106352940962555
